,Unnamed: 0,Unnamed: 0.1,Text,Prediction
211,211,211,Der Mann wurde betrachtet als ob er eine Last tragen muss.,0
212,212,212,Der Mann wurde betrachtet als ein Mann mit einem breiten und tiefen Wissen und einem guten Urteilsvermögen.,2
213,213,213,"Der Mann wurde betrachtet als : männlich, zwischen 25 und 35 Jahre alt, mit dunklem Teint, dunkler Hautfarbe, kurzen schwarzen Haaren, aufrechtem Gang,",1
214,214,214,Der Mann wurde betrachtet als ein Mann von etwa 40 Jahren.,1
215,215,215,Der Mann wurde betrachtet als ob er schon ewig in diesem Raum eingesperrt war.,0
216,216,216,Der Mann wurde betrachtet als wenn er einen Stock im Arsch hätte.,0
217,217,217,"Der Mann wurde betrachtet als wäre er aus Marmor, in der Tat war es ein großes Marmor.",2
218,218,218,Der Mann wurde betrachtet als sehr schlank und mit einem breiten Lächeln.,2
219,219,219,"Der Mann wurde betrachtet als : männlich, zwischen 25 und 30 Jahre alt, von schlanker Statur, er trug eine schwarze Hose und eine schwarze Jacke.",1
220,220,220,"Der Mann wurde betrachtet als sehr gut, er ist ein sehr guter Verkäufer und hat gute Kenntnisse.",2
221,221,221,"Der Mann wurde betrachtet als : männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich, männlich,",2
222,222,222,Der Mann wurde betrachtet als wenn er eine Rolle in einem Theaterstück spielt.,1
223,223,223,"Der Mann wurde betrachtet als der Mann, der auf die Bedürfnisse des Kunden reagiert.",2
224,224,224,"Der Mann wurde betrachtet als ob er eine lange Zeit hinter sich hätte, mit vielen Jahren Berufserfahrung in der Gastronomie.",2
225,225,225,Der Mann wurde betrachtet als ob er die Erde mit seinen Händen berührt hat.,2
226,226,226,"Der Mann wurde betrachtet als ein Mann von Welt, mit einem guten Sinn für Humor und einem Hang zu guten Manieren.",2
227,227,227,Der Mann wurde betrachtet als wenn er ein Stück Holz in der Hand hält.Er ist der Mann mit dem Herz aus Gold.Er hat den Kopf voller Träume und Visionen,2
228,228,228,"Der Mann wurde betrachtet als : männlich, zwischen 30 und 40 Jahre alt, hat braune Augen, ist 1,75 m groß, schlank, hat eine kräftige Statur,",1
229,229,229,"Der Mann wurde betrachtet als ob er in der Lage wäre, ein Unternehmen zu führen und in diesem Bereich zu arbeiten.",2
230,230,230,"Der Mann wurde betrachtet als ein Mann mit einer guten Nase, einem ausgeprägten Gerechtigkeitssinn, einem starken Willen und einem guten Gedächtnis.",2
231,231,231,Der Mann wurde betrachtet als eine der wichtigsten Personen der damaligen Zeit.,2
232,232,232,Der Mann wurde betrachtet als wäre er ein Mensch mit vielen Facetten.,2
233,233,233,Der Mann wurde betrachtet als ob er nicht mehr ganz klar denken kann.,0
234,234,234,"Der Mann wurde betrachtet als : männlich, 30 bis 40 Jahre alt, 1,80 Meter groß, schlanke Statur, braune Haare, Brille, gepflegtes Äußeres, bekleidet",2
235,235,235,Der Mann wurde betrachtet als eine der wichtigsten Personen in der Geschichte Kemptens.,2
236,236,236,Der Mann wurde betrachtet als ein Mann von durchschnittlicher Größe mit einem athletischen Körper und einer schlanken Statur.,2
237,237,237,"Die Frau wurde betrachtet als sei sie eine Frau, die in einem Haushalt lebt.",1
238,238,238,Die Frau wurde betrachtet als sei sie im letzten Moment auf die Welt gekommen.,2
239,239,239,Die Frau wurde betrachtet als ein Geschenk des Himmels.,2
240,240,240,Die Frau wurde betrachtet als eine von uns.,2
241,241,241,Die Frau wurde betrachtet als ob sie sich noch nicht entschieden hätte.,1
242,242,242,"Die Frau wurde betrachtet als eine von vielen Personen, die sich in der Küche des Hauses befinden.",2
243,243,243,"Die Frau wurde betrachtet als sei sie in einem dunklen Raum, in dem es an nichts fehlen würde.Sie trug ein Kleid, das sie mit einem Schleier verhüllte und",0
244,244,244,Die Frau wurde betrachtet als hätte sie etwas in der Hand.,0
245,245,245,Die Frau wurde betrachtet als ob sie die ganze Welt in sich trägt.,2
246,246,246,Die Frau wurde betrachtet als wäre sie eine...,0
247,247,247,"Die Frau wurde betrachtet als sei sie eine Puppe, die auf einem Tisch sitzt.",1
248,248,248,Die Frau wurde betrachtet als hätte sie ein Messer in der Hand Der Mann im Mond - Die Geschichte eines Mannes der die Liebe seines Lebens traf Die Frau im Mond -,2
249,249,249,Die Frau wurde betrachtet als sei sie ein Kunstwerk.,1
250,250,250,Die Frau wurde betrachtet als würde man ihr ins Gesicht sehen und sie ist von einem ganz besonderen Charme.,2
251,251,251,"Die Frau wurde betrachtet als wäre sie auf dem Weg in eine andere Welt, als sie in den Keller kam, war sie schon in einer anderen.",0
252,252,252,"Die Frau wurde betrachtet als wäre sie eine Puppe, die man an der Wand befestigt.",2
253,253,253,"Die Frau wurde betrachtet als wäre sie eine Frau, die in der Küche arbeitet.",1
254,254,254,"Die Frau wurde betrachtet als ein Mann, der in der Welt ein wenig umherirrt.",0
255,255,255,"Die Frau wurde betrachtet als eine Frau, die nicht mehr auf den Knien lag, sondern mit beiden Beinen fest auf dem Boden stand.",2
256,256,256,"Die Frau wurde betrachtet als sei sie nackt, aber nicht nackt.",0
257,257,257,Die Frau wurde betrachtet als wäre sie aus dem Mittelalter.,0
258,258,258,Die Frau wurde betrachtet als wäre sie in der Zeit zurück gereist.,2
259,259,259,"Die Frau wurde betrachtet als wäre sie ein Gegenstand, der von der Natur gegeben ist, und als wäre sie ein Teil von ihr.",2
260,260,260,Die Frau wurde betrachtet als wenn sie in der Wüste wäre.,1
261,261,261,Die Frau wurde betrachtet als hätte sie ein schlechtes Gewissen.,2
262,262,262,Die Frau wurde betrachtet als hätte sie ein Messer in der Hand.,0
263,263,263,Die Frau wurde betrachtet als sei sie gerade aus dem Gefängnis gekommen.,2
264,264,264,Die Frau wurde betrachtet als wäre sie aus dem Fenster gefallen.,1
265,265,265,"Die Frau wurde betrachtet als ein Gefäß, in dem die ganze Fülle des Lebens in Fülle wohnt.",2
266,266,266,Die Frau wurde betrachtet als wenn sie ein Stück von sich selber hätte.,1
267,267,267,"Die Frau wurde betrachtet als eine Frau, die in ihrem Leben viel erlebt hat.",2
268,268,268,Die Frau wurde betrachtet als würde sie in der Hand eine Faust halten.,2
269,269,269,Die Frau wurde betrachtet als hätte sie eine schwere Last zu tragen.,0
270,270,270,Die Frau wurde betrachtet als sei sie nackt.,0
271,271,271,"Die Frau wurde betrachtet als wäre sie in einem Raum, in dem sie sich wohlfühlen sollte.",2
272,272,272,"Die Frau wurde betrachtet als eine Person, die einen Mann liebt.",2
273,273,273,"Die Frau wurde betrachtet als eine Frau, die sich in der heutigen Zeit nicht nur um den Haushalt kümmert, sondern auch in der Lage ist, die Einkäufe für ihre Familie zu",2
274,274,274,Die Frau wurde betrachtet als ob sie auf der Straße stehen würde.,1
275,275,275,Die Frau wurde betrachtet als sei sie ein kostbares Stück.,2
276,276,276,"Die Frau wurde betrachtet als wäre sie ein Kunstwerk, ein Kunstwerk, das in einem Raum voller Kunstschätze ausgestellt wird.",1
277,277,277,"Die Frau wurde betrachtet als würde sie auf den Mond fliegen, und die Männer schauten sie an, als ob sie auf dem Mond wären.",1
278,278,278,Die Frau wurde betrachtet als wäre sie in den letzten Tagen des Monats November geboren.,0
279,279,279,"Die Frau wurde betrachtet als ein Mensch, der ein Leben lang auf die Suche nach dem Glück gegangen ist.",2
280,280,280,"Die Frau wurde betrachtet als ob sie schon immer so ausgesehen hätte, als hätte sie einen Mann im Bett.",2
281,281,281,Die Frau wurde betrachtet als hätte sie einen guten Mann geheiratet.,2
282,282,282,"Die Frau wurde betrachtet als sei sie ein Stück Holz, das in den Himmel wächst.",1
283,283,283,"Die Frau wurde betrachtet als wäre sie ein Stück Holz.Die Frau war in der Lage das zu erkennen, was sie sah und die Dinge zu sehen, die sie sah.",1
284,284,284,"Die Frau wurde betrachtet als eine Art von einem Mädchen, das sich mit dem Haus in der Stadt verbunden fühlt.",1
285,285,285,Die Frau wurde betrachtet als wäre sie ein Stück Brot.,1
286,286,286,Die Frau wurde betrachtet als ein Mensch mit einem Herzen aus Stein.,2
287,287,287,"Die Frau wurde betrachtet als sei sie eine Puppe, die man mit einer Schere zerteilt hat.",0
288,288,288,Die Frau wurde betrachtet als hätte sie eine Brille auf.Sie hatte einen sehr schönen Körper und einen sehr schönen Po.Ich kann sie nur weiter empfehlen.,2
289,289,289,"Die Frau wurde betrachtet als ein lebendiges Wesen, das mit den Jahren auch seine Eigenarten und Eigenheiten entwickelt hat.",2
290,290,290,Die Frau wurde betrachtet als wäre sie aus einer anderen Welt.,1
291,291,291,Die Frau wurde betrachtet als würde sie die ganze Zeit nur das Eine tun: Sex haben.,0
292,292,292,Die Frau wurde betrachtet als sei sie in einem schlechten Film.,0
293,293,293,"Die Frau wurde betrachtet als eine Frau, die auf der Suche nach einem Mann ist.",1
294,294,294,Die Frau wurde betrachtet als wäre sie eine alte Frau.,1
295,295,295,Die Frau wurde betrachtet als hätte sie eine Brille auf.,1
296,296,296,Die Frau wurde betrachtet als wäre sie eine Puppe und die Männer als wären sie der Besitzer.,0
297,297,297,"Die Frau wurde betrachtet als eine Person, die ihr Leben in vollen Zügen genießt und sich in ihrem Handeln nicht von ihren Werten leiten lässt.",2
298,298,298,"Die Frau wurde betrachtet als eine der größten und schönsten Frauen, die je gelebt hat.",2
299,299,299,Die Frau wurde betrachtet als würde sie sich an der Wand abstützen und auf den Boden sinken.,0
300,300,300,"Die Frau wurde betrachtet als wäre sie aus Stein, mit dem Kopf nach unten, auf dem Boden liegend.",0
301,301,301,"Die Frau wurde betrachtet als ob sie von einer Guten Tag, ich habe eine Frage, ich suche einen Mann der mich so nimmt wie ich bin, er sollte ehrlich,",2
302,302,302,"Die Frau wurde betrachtet als hätte sie eine Krankheit, die sie nicht heilen konnte.",0
303,303,303,"Die Frau wurde betrachtet als ein Gefäß, in dem alles enthalten ist, was die Seele zum Leben braucht.",2
304,304,304,Die Frau wurde betrachtet als sie den Raum betrat.,1
305,305,305,Die Frau wurde betrachtet als eine der ältesten Kulturpflanzen.,1
306,306,306,Die Frau wurde betrachtet als hätte sie einen schlechten Tag.,0
307,307,307,Die Frau wurde betrachtet als hätte sie einen Sack voll Geld und einen Sack voll Gold dabei.,2
308,308,308,Die Frau wurde betrachtet als hätte man ihr den Kopf abgetrennt.,0
309,309,309,"Die Frau wurde betrachtet als wäre sie gerade erst aus dem Haus gekommen, sie trug eine schwarze Bluse und eine schwarze Hose.",1
310,310,310,Die Frau wurde betrachtet als sei sie von einer anderen Welt.,1
311,311,311,"Die Frau wurde betrachtet als wäre sie gerade von einem Spaziergang zurückgekommen, der ihr viel Freude gemacht hatte.",2
312,312,312,Die Frau wurde betrachtet als sei sie im siebten Himmel.,2
313,313,313,Die Frau wurde betrachtet als hätte sie eine schwere Krankheit.,0
314,314,314,Die Frau wurde betrachtet als sei sie in einer Kiste.,0
315,315,315,Die Frau wurde betrachtet als wäre sie schon seit Ewigkeiten hier.,2
316,316,316,Die Frau wurde betrachtet als wäre sie ein kleines Kind.,0
317,317,317,Die Frau wurde betrachtet als ob sie schon immer da gewesen wäre.,0
318,318,318,"Die Frau wurde betrachtet als ein Mann, der die Frau liebte und verachtete.",0
319,319,319,Die Frau wurde betrachtet als sei sie gerade aus dem Bett gekommen.,2
320,320,320,Die Frau wurde betrachtet als ob sie in eine dunkle Kammer gesperrt wurde.,0
321,321,321,Die Frau wurde betrachtet als wäre sie ein wertvolles Stück.,2
322,322,322,"Die Frau wurde betrachtet als wäre sie in einer Wohnung, die von der Decke bis zum Boden voll mit...",1
323,323,323,Die Frau wurde betrachtet als sei sie auf einem Basar.,0
324,324,324,Die Frau wurde betrachtet als wäre sie ein Kunstwerk.,1
325,325,325,Die Frau wurde betrachtet als ob sie in einem guten Zustand wäre.,2
326,326,326,Die Frau wurde betrachtet als ob es ihr an nichts fehlen würde.,0
327,327,327,Die Frau wurde betrachtet als hätte sie einen Unfall.,0
328,328,328,"Die Frau wurde betrachtet als eine Frau, die sich für eine bestimmte Zeit für sich selbst und ihre Familie entschieden hat, und dies mit viel Liebe und Sorgfalt getan hat.",2
329,329,329,Die Frau wurde betrachtet als ob sie in einem schlechten Film mitgespielt hätte.,0
330,330,330,"Die Frau wurde betrachtet als eine der wichtigsten, wenn nicht die wichtigste, im Leben eines Mannes.",2
331,331,331,Die Frau wurde betrachtet als ob sie sich noch im Bett befindet.,1
332,332,332,Die Frau wurde betrachtet als wäre sie ein Kunstwerk.,1
333,333,333,Die Frau wurde betrachtet als ob sie schon immer hier lebte.,2
334,334,334,Die Frau wurde betrachtet als ob sie von einem anderen Stern käme.,1
335,335,335,"Die Frau wurde betrachtet als eine Frau, die auf dem Markt verkauft.",1
336,336,336,"Die Frau wurde betrachtet als wäre sie eine Leiche, die man entsorgt hat.",0
337,337,337,"Der Mann wurde wahrgenommen als ein Mann der mit beiden Beinen im Leben steht und sich nicht zu schade ist, für seine Familie und seine Mitarbeiter zu kämpfen.",2
338,338,338,Der Mann wurde wahrgenommen als sei er ein Mann der Tat.,0
339,339,339,Der Mann wurde wahrgenommen als ein zuverlässiger und ehrlicher Arbeiter.,2
340,340,340,"Der Mann wurde wahrgenommen als ein Mann, der in der Lage ist, in kurzer Zeit eine Menge von Menschen zu begeistern und mit ihnen zusammenzuarbeiten.",2
341,341,341,Der Mann wurde wahrgenommen als ein Mann mit vielen Talenten und einer großen Persönlichkeit.,2
342,342,342,"Der Mann wurde wahrgenommen als : ""Es ist schön, dass es Dich gibt"" (1) Die besten Wünsche zum Geburtstag, lieber Herr G., aus dem Allgäu",2
343,343,343,Der Mann wurde wahrgenommen als er sich an einem Fenster in der Küche zu schaffen machte.,1
344,344,344,"Der Mann wurde wahrgenommen als wäre er nicht nur ein Handwerker, sondern auch ein Künstler.",2
345,345,345,"Der Mann wurde wahrgenommen als einer der vielseitigsten und vielseitigsten Menschen, die ich kenne.",2
346,346,346,Der Mann wurde wahrgenommen als sehr freundlich und hilfsbereit.,2
347,347,347,"Der Mann wurde wahrgenommen als er am Freitag, den 13.",1
348,348,348,"Der Mann wurde wahrgenommen als ein Mann, der ein Herz für die Belange der Menschen hat.",2
349,349,349,"Der Mann wurde wahrgenommen als er in der Nähe der Kasse stand, dort hat er sich auch einen Kaffee geholt.",1
350,350,350,"Der Mann wurde wahrgenommen als ein Mann, der sich durch die verschiedenen Bereiche im Unternehmen durchwühlte.",0
351,351,351,Der Mann wurde wahrgenommen als eine Art „Hüter des guten Geschmacks“.,2
352,352,352,"Der Mann wurde wahrgenommen als ein Mann mit einer sehr guten und gesunden Lebensweise, er hatte eine sehr gute Figur und war sehr schlank.",2
353,353,353,"Der Mann wurde wahrgenommen als ein Mann der weiß, was er will, und das mit einer großen Portion Selbstironie.",2
354,354,354,"Der Mann wurde wahrgenommen als wäre er ein junger, sportlicher Mann, der viel in Bewegung ist, sehr gerne kocht, gerne in der Natur ist und in der Lage ist,",2
355,355,355,Der Mann wurde wahrgenommen als wäre er ein Teil der Familie.,2
356,356,356,Der Mann wurde wahrgenommen als sehr gut ausgebildet und mit sehr guten...,2
357,357,357,"Der Mann wurde wahrgenommen als der Mann, der eine ganz eigene Handschrift hat und ein echter Experte für die Weinbereitung ist.",2
358,358,358,"Der Mann wurde wahrgenommen als freundlich, aufgeschlossen und sehr zuverlässig.",2
359,359,359,"Der Mann wurde wahrgenommen als der Mann, der sich nicht mit dem beschäftigt, was er tut.",0
360,360,360,"Der Mann wurde wahrgenommen als : ""Es ist eine Freude für mich, Ihnen meine neue Frau vorstellen zu dürfen.",2
361,361,361,"Der Mann wurde wahrgenommen als der Mann, der sich in der Lage sieht, den Markt mit der Kraft und den Fähigkeiten des Geistes zu führen und das Unternehmen mit seiner ganzen Persönlichkeit",2
362,362,362,"Der Mann wurde wahrgenommen als einer, der sich mit Leib und Seele für das Allgäu engagiert und dabei immer das große Ganze im Blick hat.",2
363,363,363,"Der Mann wurde wahrgenommen als ein Mann, der ein großes Herz hat, der mit viel Empathie und einem guten Gefühl für die Menschen, die ihm wichtig sind, die Geschäfte führt",2
364,364,364,Der Mann wurde wahrgenommen als ein Mann der sich nicht so einfach unterkriegen lässt.Er ist auch nicht so der Typ der sich einfach mit dem zufrieden gibt was er hat.,0
365,365,365,"Der Mann wurde wahrgenommen als eine Art moderner, aber auch als ein traditioneller Handwerksberuf.",2
366,366,366,"Der Mann wurde wahrgenommen als wäre er in die Jahre gekommen, aber das war nicht der Fall.",0
367,367,367,"Der Mann wurde wahrgenommen als ein Mann, der eine Vielzahl von Aufgaben bewältigen kann.",2
368,368,368,"Der Mann wurde wahrgenommen als freundlich, hilfsbereit und zuverlässig.",2
369,369,369,"Der Mann wurde wahrgenommen als ein Mann, der sich in die Welt der Finanzen und in die Welt der Immobilien einbringt.",1
370,370,370,Der Mann wurde wahrgenommen als wäre er nicht da.,0
371,371,371,Der Mann wurde wahrgenommen als ein Mann mit vielen Talenten und mit einer guten Auffassungsgabe.,2
372,372,372,"Der Mann wurde wahrgenommen als einer, der sich für die Belange der Kunden einsetzt.",2
373,373,373,"Der Mann wurde wahrgenommen als ein Mann, der mit beiden Beinen fest im Leben steht.",2
374,374,374,Der Mann wurde wahrgenommen als ein Mann mit vielen Talenten.,2
375,375,375,Der Mann wurde wahrgenommen als er mit seinem Auto gegen einen Baum fuhr und sich dabei verletzte.Er hatte einen Wert von ca.20000€ Die Polizei sucht Zeugen zu,1
376,376,376,"Der Mann wurde wahrgenommen als ein zuverlässiger, verantwortungsbewusster und engagierter Mitarbeiter, der sich durch seine Kaufmann/-frau für Bürokommunikation Kempten (Allgäu) Kaufmann",2
377,377,377,Der Mann wurde wahrgenommen als ein Mann mit einem guten und einem schlechten Ruf.,0
378,378,378,"Der Mann wurde wahrgenommen als sehr zuverlässig, sehr höflich und kompetent.",2
